category,sex,age,area,c_record
1,1,56,4,0
1,1,73,1,0
0,0,37,12,0
1,1,80,4,1
1,0,85,1,0
1,0,60,13,0
1,0,83,26,0
1,1,85,1,3
1,1,90,4,1
1,0,87,28,3
1,1,79,11,0
1,1,79,24,0
1,0,87,1,0
1,0,89,1,0
1,0,90,1,2
1,1,90,1,0
1,0,87,1,0
1,0,90,1,0
1,0,90,1,1
1,0,84,1,0
1,0,88,1,3
1,0,78,1,0
1,0,82,20,3
0,0,3,3,0
1,0,82,22,0
0,1,9,0,0
0,1,5,28,0
1,0,90,15,0
1,1,88,23,0
0,0,47,15,0
1,0,84,13,2
1,0,78,19,0
1,1,84,19,0
1,1,82,28,0
1,0,80,2,1
1,0,71,2,0
0,1,51,2,0
1,1,87,22,0
1,0,93,1,0
1,0,79,16,0
1,0,91,1,0
1,0,89,1,0
1,0,62,1,2
1,0,79,1,0
1,0,89,1,0
1,1,89,1,2
1,0,89,1,1
1,1,69,1,0
1,1,84,5,3
1,0,92,1,0
1,0,82,1,0
1,0,82,1,0
1,0,82,1,0
1,0,88,1,0
1,1,90,1,1
1,1,71,1,2
1,1,93,1,0
1,0,91,1,0
1,1,83,24,0
1,0,92,1,3
1,0,90,1,0
1,0,94,10,0
1,1,79,25,0
0,1,10,5,0
1,0,89,29,3
1,0,78,28,0
1,0,77,9,0
1,0,72,6,0
1,1,73,26,0
1,0,84,26,0
1,1,74,26,0
1,0,71,26,0
1,0,79,26,0
1,0,84,1,0
1,1,84,26,0
1,0,90,26,0
1,0,81,26,0
1,0,76,26,0
1,1,83,5,1
1,0,86,18,0
1,0,86,18,0
1,1,67,23,1
1,0,81,18,0
1,0,73,18,0
1,0,86,1,0
1,0,94,1,0
1,0,79,11,3
1,1,80,11,3
1,1,80,18,0
1,0,92,18,0
1,0,89,18,0
1,0,88,18,1
1,0,63,18,0
1,0,87,18,0
1,0,91,18,0
1,0,78,11,0
1,1,81,18,0
1,0,93,9,0
1,1,81,18,0
1,0,78,11,0
1,0,82,18,0
1,1,85,18,0
1,0,88,18,0
1,0,77,18,0
1,0,86,18,0
1,0,90,18,0
1,1,77,18,0
1,0,87,18,0
0,1,33,9,0
1,0,62,18,0
1,0,83,9,0
1,0,74,9,0
1,1,78,9,0
1,1,74,11,0
1,0,78,11,0
1,0,81,9,0
1,0,92,11,0
1,1,82,11,0
1,1,74,26,0
1,0,74,26,0
1,0,89,26,0
1,0,82,11,0
1,0,71,26,3
1,0,91,1,0
1,1,83,1,1
1,0,85,4,3
1,0,82,25,0
1,0,81,25,0
1,0,86,2,0
1,0,80,25,0
1,1,77,11,0
1,0,64,25,0
1,0,79,5,0
1,0,80,15,3
1,0,79,25,0
1,1,91,24,1
0,1,6,18,0
1,1,87,5,2
1,0,82,28,1
1,0,45,21,0
1,0,78,22,0
1,0,74,10,1
1,1,84,7,0
0,1,10,19,0
1,1,76,9,0
1,0,81,5,0
1,1,81,13,0
1,0,85,12,0
1,0,94,10,0
0,0,20,7,0
1,0,88,19,1
1,1,78,13,0
1,0,70,25,0
1,1,80,25,0
0,1,25,20,0
1,0,78,1,3
1,1,82,10,0
1,0,78,22,1
1,0,63,3,0
1,0,91,17,3
1,0,75,27,0
1,1,67,1,3
1,0,94,3,3
1,1,72,20,3
1,1,81,19,0
0,1,41,20,0
1,0,75,7,3
0,0,4,20,0
1,0,83,5,0
1,0,69,10,0
1,0,85,15,0
1,0,90,8,0
0,1,11,10,0
0,1,18,4,0
1,1,76,10,0
0,1,8,23,0
1,0,80,21,0
0,1,19,7,0
0,0,22,9,0
1,0,74,22,0
1,0,86,2,0
1,0,86,4,0
1,0,85,2,0
1,0,82,30,0
1,0,90,3,0
1,1,82,16,0
1,0,89,30,0
1,1,73,9,0
1,1,84,2,0
1,1,84,22,1
1,0,84,17,0
1,0,79,2,0
1,0,80,9,0
0,0,2,9,0
1,0,84,2,0
1,0,82,15,3
1,0,84,22,0
1,0,85,9,0
0,1,54,23,2
1,0,77,21,0
0,1,54,24,0
1,0,79,26,0
1,0,85,9,0
1,0,81,26,0
1,0,71,5,1
1,0,85,13,3
1,0,80,26,0
1,0,89,9,0
1,1,83,26,0
1,1,66,26,0
1,0,79,26,0
1,0,85,26,0
1,1,86,26,0
1,0,83,26,0
1,1,78,4,1
1,0,68,26,0
1,0,64,9,0
1,1,80,26,0
1,1,66,4,0
1,0,72,26,0
1,1,84,26,0
1,1,83,4,0
1,0,92,26,0
0,1,7,19,0
1,0,81,13,1
0,1,38,22,0
1,1,81,4,1
1,1,82,14,0
1,0,79,11,0
1,0,80,2,0
1,0,82,24,0
1,1,79,25,0
1,0,91,12,3
1,1,89,1,0
1,0,87,28,1
1,0,76,23,1
1,1,77,1,0
1,0,83,1,0
0,1,27,3,3
1,1,58,12,1
0,0,4,4,0
0,0,16,21,0
0,1,48,4,0
1,0,80,2,0
1,1,90,22,3
0,1,31,13,0
1,1,62,28,0
1,0,76,28,0
1,1,76,28,0
1,0,78,28,0
1,1,84,28,0
1,1,76,28,0
1,1,81,2,0
1,0,78,28,0
1,1,81,28,0
1,1,86,28,0
1,1,74,11,0
1,0,79,11,0
1,1,72,11,0
1,0,78,15,2
1,0,86,28,0
0,1,37,27,0
0,1,7,18,0
1,1,75,22,0
1,0,79,18,0
1,1,75,6,3
1,0,81,27,0
1,1,77,13,0
1,0,87,10,0
1,0,62,22,0
1,1,83,29,3
1,1,64,19,0
1,1,83,13,0
1,1,94,13,0
0,0,5,24,0
0,1,34,3,0
1,0,85,26,0
1,0,85,25,0
1,1,86,26,0
1,0,81,13,0
1,0,58,13,0
1,1,77,26,1
1,1,87,13,2
1,0,78,2,3
1,1,86,2,3
1,1,77,3,0
1,0,75,3,0
1,1,73,1,0
0,0,54,18,0
1,0,88,22,0
1,1,90,6,0
1,0,83,6,0
0,1,17,9,0
1,0,86,11,1
1,1,74,2,0
1,0,88,11,1
1,1,80,16,0
1,0,81,16,0
0,0,18,25,0
1,0,82,22,0
1,0,79,12,0
0,0,60,12,0
1,1,83,14,1
1,0,90,18,0
0,0,48,11,0
0,1,7,28,0
0,0,17,20,0
1,1,80,23,0
0,1,6,23,0
1,0,78,27,2
0,1,5,22,0
0,0,9,13,0
1,1,74,2,0
1,0,81,6,0
1,1,82,11,0
1,0,85,11,0
0,0,11,30,0
1,0,83,28,1
1,0,77,14,1
1,1,88,2,0
0,0,5,30,0
0,1,18,16,0
1,0,81,13,0
1,0,93,13,0
1,0,88,2,0
1,0,85,2,0
1,0,89,2,0
1,1,79,27,0
1,1,82,27,1
1,0,88,2,3
1,0,76,16,0
0,1,21,0,0
0,1,16,21,0
1,0,80,25,0
1,0,83,25,0
1,0,87,9,0
0,0,7,13,0
0,0,29,13,2
1,1,79,13,0
1,0,83,15,0
1,0,70,22,0
1,0,75,25,0
1,0,70,10,0
1,0,92,4,0
1,0,77,13,0
0,1,12,21,1
0,1,44,4,3
1,0,89,12,0
1,0,90,2,3
0,1,20,2,0
1,0,81,5,0
0,1,10,4,0
1,1,77,19,0
1,0,72,27,0
1,0,79,27,0
1,0,81,27,0
1,0,82,27,0
1,1,93,27,0
1,0,87,27,0
1,0,74,27,0
1,0,92,27,0
1,0,80,27,0
1,0,86,27,0
1,0,85,27,0
1,0,73,27,0
1,0,72,27,0
1,0,90,27,0
1,1,80,27,0
1,0,60,27,0
0,1,4,17,0
1,0,72,25,0
1,1,82,19,0
1,0,89,25,0
1,0,81,25,0
1,1,76,13,0
1,0,91,25,0
0,1,76,25,0
1,1,85,25,0
1,0,92,25,0
1,0,82,25,0
1,0,80,23,0
1,1,93,10,0
0,1,26,16,0
1,1,61,10,0
1,0,83,27,0
1,0,88,13,0
1,0,73,20,0
1,1,84,19,1
1,0,81,23,0
1,1,71,24,0
1,1,78,30,0
1,0,84,27,3
1,0,74,9,0
1,0,84,28,0
1,1,87,13,0
1,0,80,1,0
1,0,78,10,0
1,1,88,3,2
1,0,79,3,0
1,1,79,3,0
1,0,83,13,0
1,0,97,15,0
1,1,84,16,0
0,0,9,23,0
0,1,2,4,0
1,1,94,14,0
1,0,72,11,2
1,0,99,28,0
0,0,5,26,0
1,1,80,22,3
1,0,72,13,0
1,0,85,15,0
1,1,80,18,0
1,0,85,21,1
1,0,88,28,0
1,0,84,11,0
0,1,5,19,0
1,0,84,3,0
1,0,89,13,0
1,0,88,27,0
1,0,84,2,0
1,0,67,9,0
0,1,5,30,0
1,0,85,10,0
1,0,72,12,0
1,1,76,11,0
1,1,93,3,0
1,1,86,3,0
1,1,86,3,0
1,1,75,28,2
1,0,80,3,0
1,1,73,3,0
1,0,87,28,0
1,0,75,3,0
1,1,81,20,0
1,0,80,13,1
1,0,83,30,2
1,0,81,15,0
1,0,84,1,1
1,0,77,4,0
1,0,65,4,0
1,1,81,25,0
1,0,88,20,0
1,1,87,4,1
1,1,91,12,0
1,1,85,11,0
1,0,69,15,1
1,1,92,1,0
0,1,3,30,0
1,1,79,3,3
1,0,85,9,0
1,1,80,27,0
1,0,79,27,0
1,0,75,27,0
0,0,20,4,0
1,0,81,27,0
1,0,85,27,0
1,0,83,27,0
1,0,81,27,0
1,0,83,27,0
1,0,81,27,0
1,0,81,27,0
1,1,68,4,3
1,0,87,27,0
1,0,78,18,0
1,0,74,7,0
0,1,7,7,0
1,0,78,13,0
1,0,88,24,0
1,0,85,4,1
1,0,87,8,0
1,1,101,8,0
1,0,82,8,0
1,0,78,7,0
1,1,82,7,3
1,1,75,7,0
1,0,93,13,0
1,1,68,11,0
1,0,88,4,1
1,0,81,12,2
1,0,89,6,2
1,1,77,6,2
0,1,4,20,0
1,0,84,11,0
1,1,78,11,0
0,1,4,20,0
1,0,79,11,0
0,1,21,14,3
0,0,53,7,0
1,0,77,18,0
1,1,77,7,0
1,1,82,1,0
1,1,80,7,0
1,1,78,7,0
1,0,80,5,2
1,1,75,7,0
1,0,88,7,0
1,0,81,7,0
1,0,87,7,0
1,0,86,7,0
1,0,83,7,0
1,1,76,7,0
1,1,77,7,0
1,1,90,7,0
1,0,89,7,0
1,1,83,6,0
1,1,84,23,0
1,0,92,28,0
0,1,15,1,0
1,0,78,24,0
1,0,76,7,0
0,0,92,20,0
0,0,8,24,0
1,0,83,26,0
1,1,77,3,3
1,0,83,3,0
1,0,82,2,0
1,1,83,22,1
1,0,92,28,0
0,0,6,17,0
1,1,80,1,0
1,1,79,2,0
1,1,79,19,3
1,0,81,27,0
1,0,84,5,0
1,0,87,27,0
1,0,76,27,0
1,0,80,27,0
1,1,77,27,0
1,1,78,27,0
1,0,79,2,3
1,1,85,2,0
1,0,85,2,0
1,0,94,7,3
1,0,76,27,0
1,1,79,27,0
1,0,72,27,0
1,0,76,27,0
1,0,78,27,0
1,0,78,27,0
1,0,74,27,0
1,0,84,24,0
1,1,85,27,0
1,1,84,27,0
1,0,77,27,0
1,1,82,2,0
0,0,62,9,3
1,1,60,28,0
1,1,79,28,0
1,1,85,28,0
1,1,76,28,0
1,0,83,28,0
1,0,82,28,0
1,0,84,28,0
1,0,88,28,0
1,0,80,28,0
1,0,86,28,0
1,0,80,28,0
1,0,78,28,0
0,1,10,17,0
0,1,19,17,0
1,0,87,4,1
0,1,8,27,0
1,1,83,16,0
1,0,78,7,1
1,0,80,27,0
1,1,78,10,0
1,0,70,12,1
1,0,83,2,1
0,1,13,30,0
0,1,5,30,0
1,1,75,1,0
1,0,85,11,0
1,0,58,11,0
1,1,84,28,2
1,0,79,2,0
1,1,90,13,0
1,1,69,2,0
1,1,74,6,0
1,1,86,2,0
1,0,82,5,0
0,0,39,1,0
0,1,14,10,0
1,1,90,4,3
1,1,78,18,0
1,0,86,18,2
1,0,84,18,0
1,1,90,18,0
1,1,66,27,0
1,0,88,9,0
1,1,74,0,0
1,1,79,0,0
1,1,81,25,0
1,1,80,12,0
1,1,71,0,0
1,1,71,0,0
1,0,77,0,0
1,1,79,0,0
1,0,75,0,0
1,0,88,0,0
1,1,74,0,0
1,1,72,0,0
1,1,75,0,0
1,1,83,0,0
1,1,69,0,0
1,1,78,0,0
1,1,66,0,0
1,1,75,0,0
1,0,75,0,0
1,1,77,9,1
1,0,94,15,1
0,1,2,3,0
1,0,67,22,0
1,1,86,10,0
1,0,91,2,0
1,1,84,13,0
1,0,77,15,0
1,0,70,11,3
1,0,83,4,0
0,0,20,9,0
1,1,88,7,0
1,1,69,4,0
1,0,77,22,0
1,0,65,4,1
1,1,74,29,0
0,1,10,22,0
1,1,79,4,0
1,0,89,11,0
1,0,80,8,0
1,1,82,8,0
1,0,78,6,0
1,0,79,8,0
1,0,85,19,2
1,0,86,19,3
1,0,73,19,0
1,0,81,19,0
1,1,82,19,0
1,0,70,19,0
0,0,5,9,0
1,0,70,20,0
1,0,91,16,0
1,0,76,4,0
1,0,72,7,2
1,1,81,0,0
1,1,79,0,0
1,0,79,0,0
1,0,89,0,0
0,1,46,22,0
1,1,82,15,2
1,0,70,0,0
1,0,73,0,0
1,0,75,0,0
0,1,33,22,0
1,1,72,5,0
1,0,83,12,0
1,1,88,4,0
1,0,80,13,1
0,0,28,14,3
1,0,83,11,0
1,0,87,24,0
1,0,78,9,0
1,0,90,13,0
1,1,77,10,0
1,1,86,19,0
0,0,4,11,0
1,1,77,21,2
1,1,59,15,0
0,1,14,19,0
1,0,72,9,3
0,0,50,13,0
1,0,77,9,0
1,0,89,21,0
1,0,86,25,3
1,0,74,2,0
1,0,82,5,0
1,0,77,13,1
1,1,77,4,3
1,1,74,6,3
1,0,82,24,0
1,1,81,2,0
1,0,79,20,0
1,0,78,2,0
1,0,75,2,0
1,0,83,2,0
1,0,77,22,0
1,0,71,20,3
1,0,62,18,0
1,0,89,16,0
1,1,69,11,3
1,1,73,11,0
1,0,86,27,3
1,0,77,11,1
1,0,82,1,0
1,1,73,13,0
1,0,65,4,0
1,1,88,2,0
1,0,69,11,0
1,0,89,23,0
1,1,66,20,1
1,1,74,6,2
1,0,86,2,0
0,1,5,20,0
1,1,74,20,0
0,1,6,20,0
1,0,80,11,0
1,0,81,24,0
1,1,86,6,0
1,1,81,4,0
1,1,80,11,0
1,1,93,20,0
1,0,70,4,0
0,0,2,19,0
1,1,98,9,0
1,0,82,25,0
1,0,90,22,0
1,0,76,29,2
1,0,84,6,0
0,1,4,17,0
1,0,75,13,0
1,1,82,4,0
1,0,77,17,0
1,0,80,4,0
1,0,87,3,0
1,1,66,2,0
1,1,63,25,0
1,0,69,23,0
0,0,3,2,0
0,0,19,20,0
0,0,4,2,0
0,1,4,2,0
0,0,2,2,0
0,1,2,2,0
0,1,3,2,0
0,1,4,2,0
0,0,2,2,0
0,0,4,2,0
0,0,4,2,0
0,1,5,2,0
1,1,80,18,0
1,0,88,22,1
1,1,86,11,1
1,0,84,11,1
1,0,79,11,0
1,0,96,11,0
1,0,84,29,0
1,0,69,6,0
1,0,85,4,0
1,0,83,13,0
1,0,77,7,0
1,0,81,9,3
1,0,84,20,0
1,0,82,24,0
1,1,93,16,0
1,0,72,22,0
0,1,7,14,0
1,0,76,1,0
1,1,69,11,0
1,1,69,11,0
1,0,64,11,0
1,0,84,7,0
1,0,57,6,0
1,0,81,20,0
1,0,81,4,0
1,0,79,2,0
1,1,69,2,0
1,0,85,2,0
1,0,66,18,0
1,0,78,18,0
1,0,83,24,0
1,0,80,20,0
1,1,63,4,1
1,0,92,18,0
1,1,81,6,3
1,1,75,18,0
1,0,82,9,0
1,1,77,2,0
1,0,77,18,0
1,0,76,5,0
1,1,89,24,0
1,0,77,17,0
1,0,82,4,0
1,0,75,4,0
1,0,80,4,0
1,0,83,4,0
0,1,5,20,0
0,0,23,2,0
0,1,28,2,0
1,1,78,13,0
0,0,40,2,0
0,1,24,2,0
0,1,46,2,0
0,0,36,2,0
0,0,35,2,0
0,0,31,2,0
0,1,24,2,0
1,0,90,15,0
1,0,75,11,0
1,1,79,28,2
1,0,90,6,1
1,0,82,4,0
1,0,71,13,0
1,0,95,6,0
1,1,91,2,0
0,1,18,20,0
1,1,82,3,0
1,0,93,10,3
1,0,87,11,0
1,1,73,15,0
1,0,68,18,2
1,1,84,1,0
1,0,91,6,2
1,0,77,6,3
1,1,85,4,3
1,1,76,15,1
1,1,92,28,0
1,1,85,24,0
1,0,67,4,0
1,0,62,2,0
1,0,80,4,3
1,0,89,15,0
1,0,74,7,0
1,0,86,13,1
1,0,64,6,0
0,1,7,6,0
1,1,64,7,0
1,1,82,7,0
1,0,68,7,0
1,1,79,2,0
1,1,71,7,0
1,0,74,7,0
1,0,77,27,0
0,1,10,27,0
1,1,82,17,2
1,0,81,19,0
1,1,83,12,0
1,1,76,28,0
1,0,82,28,0
1,0,85,28,0
1,1,78,28,0
1,0,76,28,0
1,1,51,7,0
1,0,91,28,0
1,1,70,2,0
1,0,80,28,0
1,1,70,28,0
1,1,77,28,0
1,0,83,28,0
1,0,93,28,0
1,0,93,1,0
1,0,75,28,0
0,1,6,29,0
1,0,83,6,0
1,0,78,2,0
1,0,79,11,0
1,0,95,0,0
1,0,87,0,0
1,0,86,0,0
1,0,69,4,0
1,0,82,9,0
1,0,86,0,0
1,0,74,0,0
1,0,80,0,0
1,0,82,0,0
1,1,84,9,0
1,1,73,11,0
1,1,83,9,0
1,0,84,9,0
1,0,86,4,0
1,1,80,9,0
1,1,81,6,3
1,0,82,15,0
1,1,78,24,0
1,0,77,4,0
1,0,76,2,0
1,0,86,22,0
1,1,83,3,0
1,1,71,4,0
1,0,81,22,0
1,1,89,22,2
0,1,21,30,0
1,0,79,25,0
1,1,78,9,0
1,1,69,2,0
0,1,5,28,0
1,0,86,18,2
1,0,79,12,0
0,0,9,4,0
1,1,83,6,0
1,1,72,6,0
0,0,9,25,0
1,0,89,9,0
1,1,86,12,0
1,1,65,10,0
0,1,8,28,0
1,0,85,27,0
1,1,77,24,0
1,0,86,11,0
0,0,12,13,0
1,1,82,12,0
1,0,85,10,2
1,1,61,30,3
1,1,77,17,3
1,0,84,3,0
1,0,83,2,0
1,1,89,9,0
1,0,90,9,0
1,1,80,24,0
0,0,37,9,0
0,0,40,9,0
1,1,70,2,0
0,0,47,9,0
1,1,69,22,0
1,0,82,25,0
0,0,4,16,0
1,1,78,4,2
1,0,87,24,0
0,0,7,16,0
1,0,85,27,0
0,1,4,16,0
0,0,55,9,3
0,0,52,9,0
0,0,51,9,3
0,0,28,9,0
0,0,33,9,0
0,1,20,9,0
0,1,23,9,0
0,0,47,9,0
0,1,25,9,0
0,1,28,9,0
0,0,26,9,0
1,0,89,2,0
0,1,25,9,0
1,1,76,10,0
1,1,86,17,0
1,1,81,5,2
0,1,4,17,0
0,1,28,17,0
1,0,89,18,0
1,0,85,4,0
1,0,89,5,3
1,0,82,16,0
1,0,90,2,1
1,1,81,18,0
0,0,69,20,0
1,0,74,19,0
1,0,94,1,3
0,0,44,15,0
1,0,95,17,0
1,1,91,3,0
1,0,76,28,0
1,1,71,13,2
1,0,86,23,0
1,0,71,2,0
1,1,84,23,3
1,1,81,15,3
0,1,8,19,0
1,0,80,6,0
0,0,48,14,2
1,0,85,6,1
1,0,86,13,0
1,0,88,28,0
1,1,74,13,3
1,1,76,28,0
1,1,71,5,2
1,0,89,28,0
1,1,87,28,0
1,1,67,28,0
1,0,81,28,0
1,1,92,1,3
1,0,64,23,0
1,0,85,25,0
1,1,87,23,0
1,1,74,23,0
1,0,87,9,0
1,1,89,1,0
0,0,13,9,0
1,1,67,18,0
1,0,84,11,0
1,0,85,23,0
1,0,83,23,0
1,0,75,23,1
1,0,90,23,0
1,0,88,23,0
1,0,75,23,0
1,0,80,7,0
1,0,91,9,0
1,0,59,28,0
1,0,90,9,0
1,0,90,9,0
1,0,88,9,0
1,0,94,9,0
1,0,74,17,0
1,0,63,9,0
1,1,84,9,0
1,0,76,9,0
1,1,78,15,0
1,0,88,9,0
1,0,87,9,0
0,1,9,9,0
0,1,31,26,1
1,0,58,9,3
1,1,72,10,0
0,0,9,21,0
1,0,76,5,3
1,1,86,23,0
0,1,34,9,0
1,1,83,6,0
0,1,27,9,0
0,1,53,9,0
0,1,26,9,0
1,0,70,6,1
0,1,28,9,0
0,1,19,21,0
1,0,68,24,0
0,0,29,9,0
0,1,27,9,0
0,1,25,9,0
0,1,31,9,0
0,0,34,9,0
1,1,85,12,1
1,0,83,12,0
0,0,29,9,0
0,0,29,9,0
1,1,74,27,0
0,1,25,9,0
0,1,26,9,0
1,1,76,15,0
0,0,30,9,0
0,0,27,9,0
1,0,97,5,0
1,0,86,16,0
0,0,27,9,0
1,0,94,6,0
1,0,87,6,2
1,1,77,22,0
0,1,27,9,0
0,1,26,9,0
0,0,36,9,0
0,1,39,9,0
0,1,22,9,0
0,0,31,9,0
0,1,25,9,0
0,1,27,9,0
1,0,82,25,0
0,1,7,15,0
1,0,86,6,1
0,1,25,9,0
1,1,76,4,0
1,0,77,4,0
0,0,43,9,0
1,1,78,25,0
1,1,84,25,0
1,1,83,10,0
1,0,86,25,0
1,0,86,16,0
1,0,76,25,0
1,1,80,23,3
1,0,80,10,0
1,1,72,10,0
1,0,89,10,0
1,0,74,12,0
1,0,89,10,0
1,0,86,24,0
1,0,79,10,0
1,1,81,9,0
1,1,76,10,0
1,1,77,13,0
1,1,90,22,0
1,0,84,22,0
1,0,75,13,0
1,0,71,23,3
1,0,86,4,1
1,0,79,1,0
0,0,3,20,0
1,0,80,11,1
0,1,6,1,0
0,0,12,1,0
0,1,11,1,0
1,0,72,16,0
0,1,9,1,0
1,0,84,7,0
1,0,72,13,0
1,0,65,20,0
1,0,81,13,0
1,1,81,13,0
1,1,85,13,0
1,0,78,27,0
1,0,91,13,0
1,0,96,13,0
1,1,73,13,0
1,0,91,13,0
1,0,87,3,0
1,1,74,19,1
1,0,68,7,3
1,0,78,5,0
1,1,75,4,0
1,0,94,11,0
1,0,82,16,0
1,1,71,24,0
1,0,83,12,0
1,0,81,12,0
1,0,88,13,1
1,0,83,24,0
0,0,6,15,0
1,0,80,22,0
1,0,82,13,2
0,0,10,4,0
1,1,79,13,2
1,0,87,3,0
1,0,81,13,0
0,0,9,21,0
1,1,85,13,0
1,1,80,13,0
0,0,15,20,0
1,0,88,13,0
1,1,86,10,1
1,1,75,4,0
1,0,76,9,2
1,1,79,17,0
1,1,80,4,0
1,0,69,11,0
1,0,78,4,0
1,1,81,4,0
1,0,90,13,0
1,1,75,13,0
1,0,88,13,0
1,1,77,4,0
1,1,87,11,0
1,1,75,11,0
1,1,76,4,0
1,1,70,9,0
1,0,82,14,1
1,0,85,9,0
1,1,74,6,0
1,1,81,19,0
1,0,79,13,0
1,0,78,13,0
1,0,86,15,0
1,1,78,2,3
1,0,61,27,0
1,0,81,4,0
1,1,85,5,2
1,1,81,11,0
1,0,79,10,0
1,1,78,9,3
1,0,97,1,0
1,0,84,9,1
1,0,85,1,2
1,0,82,25,0
1,0,83,25,0
1,0,90,25,0
1,0,95,19,0
1,0,81,11,0
1,1,87,2,0
1,0,79,4,0
1,0,89,11,0
1,0,79,4,1
1,0,86,11,0
1,0,76,11,0
1,1,78,26,0
1,0,73,26,0
1,1,77,26,0
1,0,79,6,0
1,1,85,26,0
1,1,79,26,0
1,1,81,26,0
1,0,78,11,0
1,1,82,26,0
1,1,84,26,0
1,1,78,26,0
1,1,75,26,0
1,1,88,26,0
1,1,88,26,0
1,1,68,26,0
1,0,74,26,0
1,0,85,13,2
1,1,83,26,0
1,0,78,27,0
1,1,77,26,0
1,1,75,26,0
1,0,86,21,0
1,1,85,26,0
1,1,84,26,0
1,0,81,26,0
1,0,80,26,0
1,0,73,21,0
1,0,77,21,0
1,0,66,13,0
1,0,85,11,0
1,0,79,11,0
1,1,83,13,0
1,1,83,13,0
1,0,69,19,1
1,0,71,2,3
1,1,83,6,1
1,0,90,2,0
1,1,77,19,0
1,0,77,19,0
1,1,78,4,2
1,0,82,4,0
1,1,72,4,0
1,0,77,4,0
1,0,73,6,0
1,0,76,4,0
1,0,74,17,0
0,0,49,27,0
1,0,76,22,0
1,1,78,22,0
0,0,8,17,0
1,1,88,13,0
1,0,76,4,0
1,1,77,11,0
1,1,82,15,0
1,0,72,21,2
1,1,80,20,0
1,1,55,4,2
1,1,39,15,0
1,0,80,24,0
1,0,93,11,0
1,1,74,11,0
1,0,90,9,3
1,1,70,13,0
1,0,83,3,0
0,0,27,4,0
1,1,71,13,2
0,0,3,26,0
1,1,84,20,0
1,0,77,7,3
1,0,84,11,0
1,1,80,2,0
1,0,75,4,1
0,0,34,21,0
1,0,85,3,0
1,1,85,11,0
1,0,80,11,0
1,0,85,13,0
1,0,87,17,0
1,0,85,25,0
1,0,81,12,0
1,0,72,12,0
1,0,86,12,0
1,1,92,13,0
1,0,83,12,0
1,0,97,13,0
1,0,86,25,0
1,0,82,17,0
1,0,83,16,0
1,0,86,20,0
1,1,70,13,0
1,0,72,24,0
1,0,78,24,0
1,0,79,13,0
1,0,78,13,0
1,0,84,13,0
1,1,76,11,0
1,0,75,23,0
1,1,85,21,0
1,0,73,28,3
1,1,78,24,0
1,0,81,19,0
1,1,81,9,0
1,0,78,24,0
1,0,78,24,0
1,0,66,11,0
1,0,74,3,0
0,1,3,7,0
1,1,100,22,0
1,0,66,22,0
1,0,67,9,0
1,0,81,6,0
1,0,78,28,0
1,0,91,7,0
1,1,72,5,2
1,0,99,30,0
1,1,78,11,2
1,0,76,11,2
1,1,78,11,3
1,1,66,11,2
1,1,92,15,0
1,0,85,10,0
1,0,93,11,0
1,0,84,1,0
1,0,85,5,0
1,0,82,15,0
1,0,84,25,0
1,0,90,4,0
1,0,85,10,0
1,1,73,2,2
1,0,88,10,0
1,1,95,25,0
1,0,76,11,0
1,0,83,25,0
1,0,89,11,0
1,0,80,11,0
1,0,79,22,0
1,0,81,11,0
1,1,83,22,0
1,0,79,30,1
1,1,92,18,2
1,0,72,17,3
1,1,89,13,1
1,0,82,6,0
1,1,65,19,1
0,1,14,2,0
1,1,79,1,0
1,0,84,1,0
1,0,97,1,0
1,0,85,1,0
1,1,84,15,0
1,1,89,11,0
1,0,69,11,0
1,0,85,11,0
1,0,86,11,0
1,1,77,11,0
1,0,86,28,0
1,0,82,18,0
1,0,90,11,0
1,0,90,5,0
1,0,89,11,0
1,0,75,11,0
1,1,82,11,0
1,0,94,11,0
1,0,84,10,0
1,0,88,28,0
1,1,83,13,1
1,0,79,23,3
0,0,4,22,0
1,1,74,12,3
1,0,76,13,0
1,0,79,12,0
0,1,30,3,0
1,0,79,2,3
1,0,80,11,0
1,0,70,2,0
1,0,85,27,0
1,1,77,21,2
1,0,68,1,0
1,0,77,1,0
1,0,92,11,0
1,1,90,12,0
1,0,83,11,0
1,0,74,6,3
1,0,57,6,3
1,0,88,2,3
1,1,74,23,0
1,0,85,29,0
1,1,87,9,0
1,0,76,5,0
1,0,71,28,3
1,1,68,28,0
1,0,80,11,0
1,1,83,11,0
1,1,54,25,0
1,1,75,1,2
1,1,85,16,0
1,1,77,1,0
1,1,76,2,0
1,0,77,20,0
0,1,20,9,2
1,1,79,15,0
1,0,86,6,0
1,0,80,24,0
1,0,76,24,3
1,1,84,9,3
1,1,88,15,2
1,1,94,12,0
1,1,79,2,0
1,0,83,12,0
1,1,81,2,0
1,0,67,24,0
1,0,79,4,0
1,0,75,5,0
1,0,86,19,3
1,0,90,24,0
1,0,61,1,0
1,0,74,6,1
0,1,64,6,0
1,1,79,13,0
1,1,87,21,0
1,0,86,4,0
1,0,78,18,0
1,0,80,4,0
1,1,85,9,0
1,1,83,2,2
1,0,90,24,0
1,0,31,0,0
1,0,81,6,0
1,1,75,5,0
1,0,85,21,0
1,1,94,22,0
1,1,80,15,0
1,0,76,16,0
1,1,77,12,0
1,1,95,9,0
1,0,74,4,0
1,0,87,4,3
1,0,85,6,0
1,1,79,10,0
